label_id	clusters	morphologyColourScheme
23372.0	2	255-7-197-226
23184.0	5	255-181-131-84
22683.0	9	255-0-76-255
23185.0	10	255-114-16-255
23038.0	3	255-98-0-122
22822.0	6	255-209-164-255
23011.0	4	255-254-141-100
22128.0	9	255-0-76-255
23015.0	4	255-254-141-100
22833.0	6	255-209-164-255
23020.0	6	255-209-164-255
23059.0	0	255-255-0-73
23060.0	6	255-209-164-255
22880.0	6	255-209-164-255
23381.0	10	255-114-16-255
23382.0	5	255-181-131-84
23221.0	5	255-181-131-84
22856.0	4	255-254-141-100
23392.0	5	255-181-131-84
23220.0	5	255-181-131-84
23208.0	4	255-254-141-100
23222.0	2	255-7-197-226
23393.0	5	255-181-131-84
23540.0	5	255-181-131-84
23394.0	5	255-181-131-84
23062.0	7	255-98-132-2
23541.0	5	255-181-131-84
23223.0	5	255-181-131-84
23224.0	5	255-181-131-84
23395.0	5	255-181-131-84
23368.0	4	255-254-141-100
23385.0	10	255-114-16-255
23209.0	5	255-181-131-84
22150.0	4	255-254-141-100
22688.0	4	255-254-141-100
21762.0	4	255-254-141-100
21350.0	9	255-0-76-255
22706.0	7	255-98-132-2
21948.0	9	255-0-76-255
23075.0	8	255-222-69-200
23421.0	9	255-0-76-255
23236.0	5	255-181-131-84
23104.0	4	255-254-141-100
20130.0	4	255-254-141-100
21102.0	9	255-0-76-255
23067.0	9	255-0-76-255
22911.0	4	255-254-141-100
22920.0	8	255-222-69-200
23101.0	5	255-181-131-84
22577.0	4	255-254-141-100
23103.0	4	255-254-141-100
21574.0	9	255-0-76-255
22422.0	4	255-254-141-100
22939.0	8	255-222-69-200
23129.0	6	255-209-164-255
23298.0	0	255-255-0-73
23105.0	4	255-254-141-100
23445.0	5	255-181-131-84
23451.0	6	255-209-164-255
23136.0	7	255-98-132-2
23134.0	8	255-222-69-200
23270.0	9	255-0-76-255
23124.0	3	255-98-0-122
22957.0	8	255-222-69-200
23482.0	5	255-181-131-84
23147.0	8	255-222-69-200
22798.0	8	255-222-69-200
23500.0	8	255-222-69-200
23343.0	8	255-222-69-200
19357.0	9	255-0-76-255
23510.0	9	255-0-76-255
23353.0	9	255-0-76-255
23345.0	8	255-222-69-200
21956.0	9	255-0-76-255
23800.0	4	255-254-141-100
23678.0	7	255-98-132-2
24117.0	4	255-254-141-100
23178.0	8	255-222-69-200
23801.0	5	255-181-131-84
23659.0	7	255-98-132-2
23661.0	5	255-181-131-84
23660.0	4	255-254-141-100
23804.0	7	255-98-132-2
23802.0	5	255-181-131-84
23788.0	2	255-7-197-226
23662.0	5	255-181-131-84
23664.0	5	255-181-131-84
23681.0	5	255-181-131-84
23526.0	2	255-7-197-226
23789.0	5	255-181-131-84
23663.0	5	255-181-131-84
23790.0	10	255-114-16-255
23934.0	10	255-114-16-255
23666.0	2	255-7-197-226
23791.0	5	255-181-131-84
23667.0	5	255-181-131-84
23506.0	2	255-7-197-226
23668.0	5	255-181-131-84
23792.0	1	255-147-172-58
23507.0	5	255-181-131-84
23793.0	5	255-181-131-84
23051.0	9	255-0-76-255
23515.0	9	255-0-76-255
23805.0	6	255-209-164-255
23016.0	10	255-114-16-255
23202.0	9	255-0-76-255
23347.0	8	255-222-69-200
23356.0	9	255-0-76-255
23206.0	9	255-0-76-255
22836.0	8	255-222-69-200
23556.0	4	255-254-141-100
23193.0	8	255-222-69-200
23831.0	5	255-181-131-84
23981.0	5	255-181-131-84
23539.0	5	255-181-131-84
23832.0	5	255-181-131-84
23814.0	5	255-181-131-84
23695.0	7	255-98-132-2
23557.0	5	255-181-131-84
23960.0	7	255-98-132-2
23813.0	7	255-98-132-2
23833.0	5	255-181-131-84
23961.0	5	255-181-131-84
23834.0	5	255-181-131-84
23815.0	5	255-181-131-84
23962.0	7	255-98-132-2
23964.0	5	255-181-131-84
23708.0	5	255-181-131-84
23835.0	5	255-181-131-84
23817.0	5	255-181-131-84
23543.0	2	255-7-197-226
22685.0	6	255-209-164-255
23219.0	8	255-222-69-200
23586.0	7	255-98-132-2
22541.0	8	255-222-69-200
23983.0	5	255-181-131-84
22350.0	9	255-0-76-255
23404.0	5	255-181-131-84
23225.0	9	255-0-76-255
23239.0	3	255-98-0-122
23844.0	4	255-254-141-100
23567.0	4	255-254-141-100
23718.0	4	255-254-141-100
23606.0	8	255-222-69-200
23563.0	5	255-181-131-84
23598.0	8	255-222-69-200
23288.0	4	255-254-141-100
23755.0	0	255-255-0-73
19209.0	9	255-0-76-255
15429.0	9	255-0-76-255
23626.0	5	255-181-131-84
23627.0	6	255-209-164-255
23756.0	6	255-209-164-255
22780.0	4	255-254-141-100
23714.0	9	255-0-76-255
23766.0	6	255-209-164-255
23335.0	9	255-0-76-255
24278.0	7	255-98-132-2
24419.0	5	255-181-131-84
24103.0	5	255-181-131-84
24265.0	5	255-181-131-84
24267.0	10	255-114-16-255
18696.0	9	255-0-76-255
23943.0	4	255-254-141-100
23944.0	8	255-222-69-200
23959.0	7	255-98-132-2
23679.0	8	255-222-69-200
24100.0	5	255-181-131-84
24287.0	7	255-98-132-2
24118.0	7	255-98-132-2
24102.0	5	255-181-131-84
23933.0	10	255-114-16-255
24288.0	5	255-181-131-84
24424.0	5	255-181-131-84
24263.0	10	255-114-16-255
24289.0	5	255-181-131-84
24119.0	5	255-181-131-84
24104.0	5	255-181-131-84
23946.0	7	255-98-132-2
23947.0	2	255-7-197-226
24105.0	2	255-7-197-226
24425.0	5	255-181-131-84
24106.0	5	255-181-131-84
24107.0	2	255-7-197-226
24108.0	5	255-181-131-84
24280.0	2	255-7-197-226
24290.0	10	255-114-16-255
24109.0	5	255-181-131-84
24110.0	5	255-181-131-84
23948.0	1	255-147-172-58
24281.0	10	255-114-16-255
24291.0	2	255-7-197-226
24282.0	5	255-181-131-84
23936.0	9	255-0-76-255
20559.0	9	255-0-76-255
24295.0	0	255-255-0-73
24441.0	7	255-98-132-2
23795.0	8	255-222-69-200
23940.0	8	255-222-69-200
23958.0	4	255-254-141-100
23982.0	6	255-209-164-255
24303.0	5	255-181-131-84
24133.0	7	255-98-132-2
24328.0	5	255-181-131-84
24304.0	5	255-181-131-84
24134.0	5	255-181-131-84
24149.0	5	255-181-131-84
24306.0	5	255-181-131-84
24331.0	10	255-114-16-255
24444.0	5	255-181-131-84
24135.0	5	255-181-131-84
24151.0	5	255-181-131-84
24445.0	7	255-98-132-2
24332.0	5	255-181-131-84
24154.0	2	255-7-197-226
24635.0	2	255-7-197-226
23966.0	2	255-7-197-226
23545.0	4	255-254-141-100
24137.0	4	255-254-141-100
23969.0	4	255-254-141-100
24315.0	9	255-0-76-255
24316.0	9	255-0-76-255
24294.0	3	255-98-0-122
24321.0	0	255-255-0-73
23977.0	0	255-255-0-73
23828.0	8	255-222-69-200
20338.0	9	255-0-76-255
23857.0	6	255-209-164-255
18395.0	9	255-0-76-255
21775.0	9	255-0-76-255
23999.0	5	255-181-131-84
24153.0	5	255-181-131-84
24356.0	4	255-254-141-100
23102.0	9	255-0-76-255
23066.0	9	255-0-76-255
23743.0	8	255-222-69-200
23090.0	8	255-222-69-200
24190.0	4	255-254-141-100
23880.0	8	255-222-69-200
23898.0	8	255-222-69-200
23644.0	8	255-222-69-200
24243.0	7	255-98-132-2
23770.0	8	255-222-69-200
23777.0	0	255-255-0-73
24101.0	8	255-222-69-200
24908.0	5	255-181-131-84
24909.0	5	255-181-131-84
24910.0	5	255-181-131-84
24264.0	8	255-222-69-200
24570.0	10	255-114-16-255
24911.0	5	255-181-131-84
24421.0	5	255-181-131-84
24572.0	10	255-114-16-255
24903.0	5	255-181-131-84
24736.0	5	255-181-131-84
24732.0	8	255-222-69-200
24916.0	5	255-181-131-84
21039.0	9	255-0-76-255
24569.0	7	255-98-132-2
24917.0	7	255-98-132-2
24270.0	9	255-0-76-255
22864.0	9	255-0-76-255
21104.0	9	255-0-76-255
24098.0	7	255-98-132-2
24754.0	5	255-181-131-84
24755.0	7	255-98-132-2
24595.0	10	255-114-16-255
24756.0	5	255-181-131-84
24116.0	8	255-222-69-200
24918.0	5	255-181-131-84
24930.0	5	255-181-131-84
24596.0	5	255-181-131-84
24576.0	5	255-181-131-84
24933.0	5	255-181-131-84
24758.0	5	255-181-131-84
24597.0	7	255-98-132-2
24759.0	7	255-98-132-2
24577.0	10	255-114-16-255
24919.0	5	255-181-131-84
24920.0	5	255-181-131-84
24598.0	5	255-181-131-84
24579.0	5	255-181-131-84
24760.0	2	255-7-197-226
24599.0	5	255-181-131-84
24935.0	5	255-181-131-84
24742.0	5	255-181-131-84
24936.0	5	255-181-131-84
25260.0	2	255-7-197-226
24600.0	5	255-181-131-84
24580.0	10	255-114-16-255
24922.0	5	255-181-131-84
24434.0	5	255-181-131-84
24921.0	2	255-7-197-226
24581.0	5	255-181-131-84
24743.0	2	255-7-197-226
24582.0	5	255-181-131-84
24923.0	2	255-7-197-226
24761.0	2	255-7-197-226
24601.0	2	255-7-197-226
24583.0	2	255-7-197-226
24602.0	2	255-7-197-226
24762.0	5	255-181-131-84
24584.0	3	255-98-0-122
22294.0	9	255-0-76-255
24426.0	9	255-0-76-255
24746.0	9	255-0-76-255
24456.0	9	255-0-76-255
24586.0	9	255-0-76-255
24606.0	7	255-98-132-2
24769.0	7	255-98-132-2
24439.0	7	255-98-132-2
24771.0	7	255-98-132-2
24611.0	7	255-98-132-2
24609.0	7	255-98-132-2
24442.0	9	255-0-76-255
24284.0	8	255-222-69-200
24776.0	5	255-181-131-84
24302.0	4	255-254-141-100
24957.0	5	255-181-131-84
24615.0	5	255-181-131-84
24797.0	5	255-181-131-84
24798.0	1	255-147-172-58
24631.0	10	255-114-16-255
24777.0	5	255-181-131-84
24944.0	5	255-181-131-84
24469.0	5	255-181-131-84
24778.0	8	255-222-69-200
24799.0	10	255-114-16-255
24934.0	10	255-114-16-255
24801.0	5	255-181-131-84
24959.0	5	255-181-131-84
24634.0	5	255-181-131-84
24804.0	2	255-7-197-226
24446.0	7	255-98-132-2
24616.0	2	255-7-197-226
24805.0	10	255-114-16-255
24617.0	3	255-98-0-122
24808.0	10	255-114-16-255
24311.0	10	255-114-16-255
24333.0	4	255-254-141-100
23838.0	4	255-254-141-100
24457.0	3	255-98-0-122
24613.0	8	255-222-69-200
24815.0	8	255-222-69-200
23856.0	8	255-222-69-200
24973.0	6	255-209-164-255
23840.0	9	255-0-76-255
20285.0	9	255-0-76-255
24481.0	9	255-0-76-255
24802.0	5	255-181-131-84
25500.0	2	255-7-197-226
24803.0	5	255-181-131-84
24960.0	2	255-7-197-226
23843.0	4	255-254-141-100
24665.0	4	255-254-141-100
24509.0	4	255-254-141-100
24681.0	8	255-222-69-200
24670.0	6	255-209-164-255
23885.0	4	255-254-141-100
24064.0	6	255-209-164-255
24851.0	10	255-114-16-255
24525.0	5	255-181-131-84
20089.0	9	255-0-76-255
19506.0	9	255-0-76-255
24205.0	8	255-222-69-200
24530.0	8	255-222-69-200
23873.0	9	255-0-76-255
17404.0	9	255-0-76-255
24386.0	6	255-209-164-255
24237.0	8	255-222-69-200
25059.0	4	255-254-141-100
25063.0	8	255-222-69-200
25216.0	4	255-254-141-100
25228.0	5	255-181-131-84
24907.0	8	255-222-69-200
25229.0	5	255-181-131-84
25231.0	10	255-114-16-255
25410.0	10	255-114-16-255
25233.0	5	255-181-131-84
25234.0	5	255-181-131-84
25247.0	2	255-7-197-226
25411.0	7	255-98-132-2
24913.0	7	255-98-132-2
25060.0	3	255-98-0-122
25235.0	2	255-7-197-226
25085.0	10	255-114-16-255
23346.0	9	255-0-76-255
25062.0	5	255-181-131-84
25073.0	5	255-181-131-84
25237.0	5	255-181-131-84
25221.0	5	255-181-131-84
25222.0	5	255-181-131-84
25075.0	5	255-181-131-84
24915.0	10	255-114-16-255
25064.0	5	255-181-131-84
24904.0	10	255-114-16-255
25223.0	7	255-98-132-2
25412.0	5	255-181-131-84
25238.0	5	255-181-131-84
25065.0	5	255-181-131-84
25406.0	7	255-98-132-2
24271.0	7	255-98-132-2
25224.0	5	255-181-131-84
25240.0	5	255-181-131-84
25239.0	7	255-98-132-2
25078.0	10	255-114-16-255
22145.0	9	255-0-76-255
24747.0	6	255-209-164-255
24753.0	4	255-254-141-100
25254.0	8	255-222-69-200
25253.0	5	255-181-131-84
25095.0	5	255-181-131-84
25255.0	7	255-98-132-2
25243.0	4	255-254-141-100
25079.0	5	255-181-131-84
25437.0	5	255-181-131-84
25257.0	5	255-181-131-84
25420.0	2	255-7-197-226
25244.0	10	255-114-16-255
25096.0	5	255-181-131-84
25438.0	5	255-181-131-84
25080.0	5	255-181-131-84
25439.0	2	255-7-197-226
25081.0	10	255-114-16-255
25422.0	1	255-147-172-58
25258.0	2	255-7-197-226
25440.0	2	255-7-197-226
25083.0	2	255-7-197-226
25245.0	2	255-7-197-226
25259.0	2	255-7-197-226
25246.0	10	255-114-16-255
25084.0	5	255-181-131-84
25086.0	2	255-7-197-226
25088.0	2	255-7-197-226
25262.0	1	255-147-172-58
25101.0	2	255-7-197-226
25087.0	2	255-7-197-226
25263.0	2	255-7-197-226
25100.0	2	255-7-197-226
25424.0	5	255-181-131-84
25089.0	1	255-147-172-58
25261.0	2	255-7-197-226
22809.0	9	255-0-76-255
25428.0	6	255-209-164-255
25430.0	9	255-0-76-255
24767.0	9	255-0-76-255
24318.0	9	255-0-76-255
25093.0	9	255-0-76-255
24751.0	9	255-0-76-255
23976.0	9	255-0-76-255
25434.0	3	255-98-0-122
24590.0	8	255-222-69-200
24612.0	8	255-222-69-200
24816.0	8	255-222-69-200
25094.0	8	255-222-69-200
25456.0	2	255-7-197-226
25271.0	10	255-114-16-255
25124.0	10	255-114-16-255
25125.0	2	255-7-197-226
25457.0	5	255-181-131-84
25126.0	2	255-7-197-226
25272.0	10	255-114-16-255
25273.0	2	255-7-197-226
24943.0	5	255-181-131-84
25128.0	10	255-114-16-255
25274.0	5	255-181-131-84
25307.0	10	255-114-16-255
25477.0	2	255-7-197-226
25283.0	1	255-147-172-58
25284.0	1	255-147-172-58
25129.0	2	255-7-197-226
24307.0	6	255-209-164-255
23971.0	3	255-98-0-122
24620.0	4	255-254-141-100
24640.0	4	255-254-141-100
24625.0	8	255-222-69-200
24465.0	4	255-254-141-100
25122.0	5	255-181-131-84
25472.0	5	255-181-131-84
25121.0	8	255-222-69-200
24796.0	0	255-255-0-73
23559.0	9	255-0-76-255
22162.0	9	255-0-76-255
18784.0	9	255-0-76-255
23227.0	9	255-0-76-255
22535.0	9	255-0-76-255
25497.0	2	255-7-197-226
23588.0	9	255-0-76-255
25305.0	5	255-181-131-84
24651.0	9	255-0-76-255
25143.0	9	255-0-76-255
25498.0	5	255-181-131-84
24961.0	1	255-147-172-58
25161.0	9	255-0-76-255
24996.0	9	255-0-76-255
24488.0	4	255-254-141-100
25172.0	4	255-254-141-100
25009.0	4	255-254-141-100
25018.0	5	255-181-131-84
25013.0	6	255-209-164-255
25534.0	7	255-98-132-2
24698.0	4	255-254-141-100
25027.0	4	255-254-141-100
25188.0	5	255-181-131-84
25374.0	7	255-98-132-2
24866.0	8	255-222-69-200
25036.0	8	255-222-69-200
24510.0	9	255-0-76-255
23864.0	9	255-0-76-255
24551.0	8	255-222-69-200
25383.0	4	255-254-141-100
25201.0	6	255-209-164-255
24898.0	8	255-222-69-200
25783.0	4	255-254-141-100
25582.0	7	255-98-132-2
25990.0	8	255-222-69-200
25217.0	7	255-98-132-2
25584.0	4	255-254-141-100
25399.0	8	255-222-69-200
25992.0	7	255-98-132-2
25407.0	8	255-222-69-200
25225.0	9	255-0-76-255
25421.0	3	255-98-0-122
25802.0	10	255-114-16-255
26012.0	5	255-181-131-84
25600.0	5	255-181-131-84
25803.0	2	255-7-197-226
25602.0	5	255-181-131-84
25780.0	4	255-254-141-100
25590.0	7	255-98-132-2
26014.0	5	255-181-131-84
26013.0	2	255-7-197-226
25782.0	5	255-181-131-84
25402.0	5	255-181-131-84
25220.0	1	255-147-172-58
25823.0	5	255-181-131-84
26016.0	5	255-181-131-84
25594.0	7	255-98-132-2
25603.0	2	255-7-197-226
25807.0	5	255-181-131-84
25785.0	5	255-181-131-84
25999.0	7	255-98-132-2
26018.0	2	255-7-197-226
24571.0	9	255-0-76-255
25604.0	2	255-7-197-226
25595.0	5	255-181-131-84
25605.0	5	255-181-131-84
25787.0	7	255-98-132-2
25808.0	2	255-7-197-226
25786.0	3	255-98-0-122
25607.0	7	255-98-132-2
25597.0	7	255-98-132-2
26002.0	6	255-209-164-255
25809.0	5	255-181-131-84
25825.0	2	255-7-197-226
25810.0	1	255-147-172-58
25788.0	7	255-98-132-2
26003.0	4	255-254-141-100
26019.0	5	255-181-131-84
25608.0	5	255-181-131-84
26004.0	6	255-209-164-255
25791.0	3	255-98-0-122
25598.0	7	255-98-132-2
25792.0	4	255-254-141-100
26021.0	7	255-98-132-2
26022.0	7	255-98-132-2
26023.0	7	255-98-132-2
25448.0	9	255-0-76-255
25252.0	4	255-254-141-100
25831.0	5	255-181-131-84
25833.0	7	255-98-132-2
25832.0	5	255-181-131-84
26052.0	4	255-254-141-100
25834.0	5	255-181-131-84
25436.0	5	255-181-131-84
26029.0	7	255-98-132-2
25820.0	5	255-181-131-84
24275.0	8	255-222-69-200
25836.0	10	255-114-16-255
25835.0	5	255-181-131-84
26031.0	7	255-98-132-2
25627.0	5	255-181-131-84
25611.0	5	255-181-131-84
26032.0	5	255-181-131-84
25821.0	2	255-7-197-226
26054.0	2	255-7-197-226
25612.0	10	255-114-16-255
25837.0	2	255-7-197-226
26033.0	2	255-7-197-226
25423.0	5	255-181-131-84
25442.0	2	255-7-197-226
25838.0	2	255-7-197-226
26034.0	2	255-7-197-226
25628.0	2	255-7-197-226
25839.0	1	255-147-172-58
26037.0	5	255-181-131-84
26038.0	5	255-181-131-84
25613.0	2	255-7-197-226
26039.0	2	255-7-197-226
26057.0	1	255-147-172-58
25614.0	2	255-7-197-226
26058.0	2	255-7-197-226
25841.0	2	255-7-197-226
25443.0	2	255-7-197-226
25615.0	2	255-7-197-226
25840.0	2	255-7-197-226
24095.0	9	255-0-76-255
25826.0	6	255-209-164-255
25648.0	6	255-209-164-255
25632.0	4	255-254-141-100
25812.0	9	255-0-76-255
25102.0	9	255-0-76-255
26046.0	7	255-98-132-2
26047.0	7	255-98-132-2
25650.0	9	255-0-76-255
24789.0	9	255-0-76-255
25828.0	0	255-255-0-73
25637.0	0	255-255-0-73
24939.0	0	255-255-0-73
25104.0	0	255-255-0-73
25852.0	0	255-255-0-73
25450.0	0	255-255-0-73
25622.0	0	255-255-0-73
25873.0	6	255-209-164-255
25854.0	8	255-222-69-200
23257.0	9	255-0-76-255
25625.0	10	255-114-16-255
26066.0	2	255-7-197-226
25639.0	2	255-7-197-226
21127.0	9	255-0-76-255
25626.0	5	255-181-131-84
25874.0	10	255-114-16-255
25855.0	2	255-7-197-226
25876.0	5	255-181-131-84
25856.0	2	255-7-197-226
25877.0	5	255-181-131-84
26091.0	2	255-7-197-226
25476.0	2	255-7-197-226
25641.0	2	255-7-197-226
26067.0	5	255-181-131-84
25878.0	5	255-181-131-84
25655.0	10	255-114-16-255
25880.0	2	255-7-197-226
25879.0	10	255-114-16-255
25657.0	2	255-7-197-226
25882.0	2	255-7-197-226
25881.0	10	255-114-16-255
26094.0	2	255-7-197-226
25883.0	1	255-147-172-58
25658.0	2	255-7-197-226
25659.0	2	255-7-197-226
25661.0	6	255-209-164-255
24945.0	4	255-254-141-100
26073.0	4	255-254-141-100
25664.0	4	255-254-141-100
25861.0	4	255-254-141-100
25316.0	4	255-254-141-100
25647.0	3	255-98-0-122
25133.0	4	255-254-141-100
24627.0	3	255-98-0-122
25469.0	4	255-254-141-100
24114.0	9	255-0-76-255
25491.0	3	255-98-0-122
25453.0	8	255-222-69-200
25674.0	8	255-222-69-200
25509.0	10	255-114-16-255
25897.0	7	255-98-132-2
25893.0	5	255-181-131-84
25895.0	5	255-181-131-84
26108.0	3	255-98-0-122
25898.0	2	255-7-197-226
25899.0	2	255-7-197-226
26137.0	5	255-181-131-84
26110.0	5	255-181-131-84
26112.0	1	255-147-172-58
26092.0	2	255-7-197-226
23089.0	9	255-0-76-255
25701.0	9	255-0-76-255
25902.0	1	255-147-172-58
25338.0	3	255-98-0-122
24982.0	4	255-254-141-100
24984.0	4	255-254-141-100
25688.0	4	255-254-141-100
25931.0	6	255-209-164-255
22733.0	9	255-0-76-255
25528.0	8	255-222-69-200
26328.0	0	255-255-0-73
21345.0	9	255-0-76-255
24645.0	9	255-0-76-255
24855.0	9	255-0-76-255
26159.0	7	255-98-132-2
25954.0	7	255-98-132-2
25738.0	7	255-98-132-2
24886.0	9	255-0-76-255
25535.0	6	255-209-164-255
25538.0	0	255-255-0-73
25970.0	4	255-254-141-100
25962.0	6	255-209-164-255
25527.0	9	255-0-76-255
25378.0	8	255-222-69-200
21663.0	9	255-0-76-255
26388.0	4	255-254-141-100
26199.0	4	255-254-141-100
26389.0	8	255-222-69-200
25991.0	8	255-222-69-200
26596.0	8	255-222-69-200
26203.0	7	255-98-132-2
25995.0	7	255-98-132-2
26394.0	0	255-255-0-73
26598.0	7	255-98-132-2
26599.0	8	255-222-69-200
26204.0	8	255-222-69-200
26210.0	4	255-254-141-100
26211.0	5	255-181-131-84
26216.0	10	255-114-16-255
26616.0	8	255-222-69-200
25996.0	4	255-254-141-100
26410.0	5	255-181-131-84
26411.0	2	255-7-197-226
26217.0	2	255-7-197-226
25591.0	8	255-222-69-200
26430.0	2	255-7-197-226
26412.0	2	255-7-197-226
26397.0	4	255-254-141-100
26620.0	5	255-181-131-84
26398.0	5	255-181-131-84
26413.0	1	255-147-172-58
26399.0	5	255-181-131-84
26415.0	2	255-7-197-226
20781.0	9	255-0-76-255
26798.0	5	255-181-131-84
26207.0	10	255-114-16-255
26595.0	5	255-181-131-84
25072.0	9	255-0-76-255
26001.0	8	255-222-69-200
26400.0	5	255-181-131-84
26624.0	5	255-181-131-84
26220.0	10	255-114-16-255
26219.0	5	255-181-131-84
26209.0	7	255-98-132-2
26603.0	0	255-255-0-73
26221.0	2	255-7-197-226
26604.0	5	255-181-131-84
26417.0	1	255-147-172-58
26608.0	5	255-181-131-84
26402.0	7	255-98-132-2
26625.0	6	255-209-164-255
26222.0	0	255-255-0-73
26237.0	7	255-98-132-2
26212.0	8	255-222-69-200
26421.0	7	255-98-132-2
26024.0	0	255-255-0-73
26406.0	0	255-255-0-73
25649.0	9	255-0-76-255
26010.0	0	255-255-0-73
25242.0	9	255-0-76-255
25400.0	8	255-222-69-200
26223.0	8	255-222-69-200
26645.0	7	255-98-132-2
26228.0	8	255-222-69-200
26632.0	4	255-254-141-100
26030.0	5	255-181-131-84
26647.0	5	255-181-131-84
26248.0	10	255-114-16-255
26633.0	5	255-181-131-84
26446.0	5	255-181-131-84
26648.0	5	255-181-131-84
26230.0	2	255-7-197-226
26649.0	2	255-7-197-226
26431.0	2	255-7-197-226
26448.0	2	255-7-197-226
26447.0	2	255-7-197-226
26068.0	1	255-147-172-58
26056.0	2	255-7-197-226
26635.0	10	255-114-16-255
26429.0	5	255-181-131-84
26449.0	2	255-7-197-226
26234.0	5	255-181-131-84
26432.0	2	255-7-197-226
26636.0	2	255-7-197-226
26451.0	2	255-7-197-226
26450.0	2	255-7-197-226
26638.0	2	255-7-197-226
26235.0	2	255-7-197-226
26250.0	2	255-7-197-226
26435.0	4	255-254-141-100
25865.0	9	255-0-76-255
26438.0	4	255-254-141-100
25845.0	4	255-254-141-100
26077.0	6	255-209-164-255
26439.0	7	255-98-132-2
25867.0	9	255-0-76-255
26059.0	9	255-0-76-255
26242.0	0	255-255-0-73
26259.0	0	255-255-0-73
26441.0	0	255-255-0-73
26243.0	3	255-98-0-122
24464.0	9	255-0-76-255
26492.0	6	255-209-164-255
26457.0	5	255-181-131-84
26090.0	7	255-98-132-2
26458.0	6	255-209-164-255
26659.0	3	255-98-0-122
26460.0	5	255-181-131-84
26840.0	2	255-7-197-226
26461.0	2	255-7-197-226
26265.0	5	255-181-131-84
26266.0	1	255-147-172-58
26109.0	2	255-7-197-226
26462.0	2	255-7-197-226
26267.0	2	255-7-197-226
26481.0	2	255-7-197-226
26463.0	5	255-181-131-84
26678.0	5	255-181-131-84
26293.0	2	255-7-197-226
26841.0	5	255-181-131-84
26482.0	2	255-7-197-226
26661.0	5	255-181-131-84
26679.0	2	255-7-197-226
26294.0	2	255-7-197-226
26483.0	1	255-147-172-58
26093.0	2	255-7-197-226
26681.0	2	255-7-197-226
26095.0	2	255-7-197-226
26484.0	2	255-7-197-226
26471.0	6	255-209-164-255
26279.0	4	255-254-141-100
25864.0	4	255-254-141-100
26078.0	9	255-0-76-255
26297.0	4	255-254-141-100
26088.0	8	255-222-69-200
26520.0	5	255-181-131-84
26692.0	3	255-98-0-122
26326.0	7	255-98-132-2
26107.0	2	255-7-197-226
26494.0	7	255-98-132-2
25896.0	1	255-147-172-58
26715.0	8	255-222-69-200
26496.0	7	255-98-132-2
26522.0	7	255-98-132-2
26327.0	7	255-98-132-2
26306.0	10	255-114-16-255
22883.0	9	255-0-76-255
26695.0	2	255-7-197-226
26523.0	5	255-181-131-84
26697.0	1	255-147-172-58
26498.0	2	255-7-197-226
26499.0	2	255-7-197-226
26696.0	7	255-98-132-2
26138.0	2	255-7-197-226
26309.0	2	255-7-197-226
26329.0	6	255-209-164-255
26330.0	9	255-0-76-255
24497.0	9	255-0-76-255
26141.0	9	255-0-76-255
25317.0	4	255-254-141-100
26346.0	4	255-254-141-100
25523.0	4	255-254-141-100
26131.0	6	255-209-164-255
26154.0	8	255-222-69-200
26156.0	8	255-222-69-200
26526.0	9	255-0-76-255
26738.0	9	255-0-76-255
26359.0	7	255-98-132-2
26360.0	7	255-98-132-2
26542.0	7	255-98-132-2
25367.0	4	255-254-141-100
25726.0	4	255-254-141-100
26554.0	4	255-254-141-100
26349.0	4	255-254-141-100
26729.0	4	255-254-141-100
26560.0	9	255-0-76-255
26556.0	6	255-209-164-255
25748.0	8	255-222-69-200
25976.0	5	255-181-131-84
26580.0	5	255-181-131-84
26582.0	8	255-222-69-200
25386.0	7	255-98-132-2
26954.0	8	255-222-69-200
26961.0	4	255-254-141-100
26962.0	8	255-222-69-200
26200.0	8	255-222-69-200
26594.0	8	255-222-69-200
26602.0	7	255-98-132-2
26786.0	9	255-0-76-255
27168.0	8	255-222-69-200
26792.0	3	255-98-0-122
27370.0	8	255-222-69-200
26611.0	0	255-255-0-73
27181.0	0	255-255-0-73
26965.0	0	255-255-0-73
26957.0	8	255-222-69-200
26615.0	8	255-222-69-200
26618.0	8	255-222-69-200
26617.0	3	255-98-0-122
26977.0	2	255-7-197-226
26387.0	4	255-254-141-100
26978.0	2	255-7-197-226
27191.0	2	255-7-197-226
26803.0	7	255-98-132-2
26804.0	2	255-7-197-226
26966.0	5	255-181-131-84
